   5.062184471535E+000   2.583617238367E-015   5.610512584751E-001   5.610512584751E-001
   7.365220863462E+000   9.760406718569E-015   5.560307471286E-001   5.560307471286E-001
   1.070377263747E+001   3.775776085302E-014   5.521529449400E-001   5.521529449400E-001
